,lfdn,lastpage,quality,duration,Luzerner,Sex,Altergruppe,Beziehungstatus,Quartier,Zuzug,Bildung,HH,Kinder_Schule,Erwerb,Lebensqualallg,Lebensqualallg_Comment-v_238,ArbeitsplatzLuzern,Anbindung_Arbeit-v_89,Umgebung_Arbeit-v_90,Standortattraktivität_Stadt-v_336,Standortattraktivität_LädenInnerStadt-v_337,Standortattraktivität_LädenQuartier-v_338,Standortattraktivität_CoSpace-v_364,IndLaden-v_341,KindQuart_alleineWeg-v_73,KindQuart_OhneAufsicht-v_74,KindQuart_alleineFahrrad-v_75,Kinderbetreuung_mittagTisch-v_152,Kinderbetreuung_bis6Jahr-v_153,Kinderbetreuung_SchulFerien-v_154,Vereinbarkeit-v_269,QuartSpielPlatz-v_274,QuartStrasseSpielPlatz-v_275,Medizin_Versorgungen-v_27,MedZuHause-v_294,Sicherheit_NachtAlleineWeg-v_28,Sicherheit_TagAlleineWeg-v_197,Sicherheit_ZuHause-v_101,zuFrieden_Wohnung-v_78,zuFrieden_unmittelbaren-v_79,zuFrieden_Infrastruk-v_102,unmittelbaren-SpielPlatz-v_354,unmittelbaren-naherholungsgebiet-v_355,unmittelbaren-Grünflaschen-v_356,unmittelbaren-anbindVerkehr-v_357,unmittelbaren-Einkaufsmögli-v_358,unmittelbaren-Freizeiteinrichtungen-v_359,unzufrie_Lärmbelastung-v_83,unzufrie_LuftWassrverschmtng-v_84,unzufrie_schlechteverkhrverbindung-v_85,unzufrie_keinGemeubschaftsgefühl-v_86,unzufrie_zuWenigGrünFlaschen-v_87,unzufrie_Vandalismus-v_105,unzufrie_Gewalt-v_104,unzufrie_Comments-v_88,FreiZeitAktivitäten_Angebot-v_55,FreiZeitAktivitäten_KulturAngebot-v_56,FreiZeitAktivitäten_Kultur_Musik-v_299,FreiZeitAktivitäten_Kultur_Theater-v_300,FreiZeitAktivitäten_Kultur_Kunst-v_301,FreiZeitAktivitäten_Kultur_Literatur-v_302,FreiZeitAktivitäten_Kultur_Film-v_303,FreiZeitAktivitäten_Kultur_Podium-v_304,FreiZeitAktivitäten_Kultur_Vereinsleben-v_305,FreiZeitAktivitäten_Kultur_EssKultur-v_306,FreiZeitAktivitäten_Kultur_Jugendliche-v_307,FreiZeitAktivitäten_Engagement-v_309,StädtischenLebens_Engagement-v_311,WasZum_StädtischenLebens_Engagement-v_310,Sicherheit_öffentVerkehr-v_39,Sicherheit_Auto_unterwegs-v_40,Sicherheit_Velo_unterwegs-v_41,Sicherheit_Fuss_unterwegs-v_42,öffentli_DichteLiniennetzes-v_49,öffentli_Wohnung-v_50,Verbindung_HusStadtZentrum-v_51,Verbindung_Naherholungsgebieten-v_54,Verbindung_zuArbeitSchuleAusbild-v_53,Zfrieden_FüssgangPhase-Dauer-v_187,Zfrieden_Sitzbänke-v_188,VeloParkPlätze_Allgemeinen-v_279,VeloParkPlätze_HauptBahnhof-v_280,VeloZum_öffVerkhr-v_323,VeloZum_Bahnverkehr-v_324,VeloZum_Busverbindungen-v_325,VertrauenStadtverwaltung-v_126,Services_Unkompliziertheit-v_328,Services_SchnellAufbindInfo-v_329,Services_RascheAntwort-v_330,Services_AktiveInfoVeränderungen-v_331,Services_VerständlicheInfo-v_332,Services_Freundlichkeit-v_333,Services_GeograNäheZuBewo-v_335,Services_BarrierFreiheit-v_334,Services_DigitaleAbwicklung-v_361,Services_zuFrieWieEsIst-v_362,Services_Comments-v_363,StadtMöglische-v_316,StadtMöglische-WieZuF-v_106,StadtMöglische-ProjekteEinzubring-v_212,StadtMöglische-ProjekteVorzuschlagen-v_365,StadtMöglische-ProjekteEinzubring_WieZuF-v_366,StadtMöglische-ProjekteVorzuschlagen-WieZuF-v_367,KommKanäle_TagsMedia-v_245,KommKanäle_SocialMedia-v_246,KommKanäle_NewsLetter-v_247,KommKanäle_Stadtmagazin-v_248,KommKanäle_WebSeite-v_249,KommKanäle_StadtApp-v_289,KommKanäle_QuartierApp-v_293,KommKanäle_PinnwändeQuartier-v_291,KommKanäle_WeiterSocialMediaWhatsapp-v_292,KommKanäle_Comment-v_290,UmweltThema_Klimaerwärmung-v_317,UmweltThema_Biodiversität-v_318,UmweltThema_Luftsverschmutzung-v_319,UmweltThema_TrinkWasserSchmutzung-v_320,UmweltThema_VerringerteGrünflächen-v_321,MehrWas_Bäume-v_348,MehrWas_öffntParkanlagen-v_349,MehrWas_ZugangZumSee-v_350,MehrWas_ZugangZumWald-v_351,MehrWas_SpazierWegSee-v_352,MehrWas_SitzgelegenheitenImöffRaum-v_353,MehrWas_Comments-v_360,Älterwerdens_FinanzielleAbsicherung-v_256,Älterwerdens_Mobilität-v_257,Älterwerdens_VerlustSocialContact-v_258,Älterwerdens_VerlustSelbständigkeit-v_259,Älterwerdens_andere-v_260,Älterwerdens_Comments-v_205,OverallComments-v_211,Corona-v_224
119,199,6466756,-77,980,1,2,5,2,5,4,7,1,2,1,5,"Ich fühle mich wohl, habe alles zum Leben in der Nähe und vor allem auch Naherholungsorte in unmittelberer Nähe. Ich werde von anderen Menschen akzeptiert und habe Möglichkeiten mich in meinen Qualitäten zu zeigen. Es gibt Kultur, Natur, See, Berge. Der ÖV ist gut ausgebaut (hier könnte es noch etwas besser werden). Das Lohn-/Lebensunterhaltsniveau steht im Verhältnis. Der Wohnungsmietzins ist für die meisten erschwinglich (auch das ist deutlich ausbaubar). Es gibt ein gutes Miteinander durch die verschiedenen Gesellschaftsschichten hindurch (teilweise ausbaubar).",1,1,1,2,2,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,2,2,1,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,1,0,0,0,0,0,0,1,2,1,2,1,2,4,2,2,2,2,2,1,2,1,3,4,2,2,2,5,0,1,0,0,0,0,1,0,0,0,-99,2,3,2,2,5,5,1,0,0,1,1,0,0,0,0,-99,1,1,1,2,1,1,1,0,1,0,0,-99,1,3,3,2,0,-99,-99,1
120,200,6466756,-77,1521,1,2,5,2,4,6,7,5,2,2,5,"ein inspirierender, selbstbestimmter, lebendiger Alltag, geteilt mit bereichernden Menschen  reiches kulturelles Angebot, lebendige Stadt (keine Gross-Events), soziale Treffpunkte (auch im öffentlichen Raum)  frei zugängliches Seeufer, Grünflächen und Plätze mit Sitzgelegenheiten ohne Konsumationszwang  günstige Mieten (Wohnraum und Ateliers), sichere und schnelle (direkte) Velowege, gute ÖV-Erschliessung  Natur in der Nähe",-77,-77,-77,5,4,3,5,5,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,5,1,1,1,1,1,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,1,0,1,0,1,0,0,0,0,2,1,1,1,5,4,1,2,4,4,3,3,1,4,4,4,2,3,2,2,0,1,0,0,0,0,0,0,0,0,-99,2,3,2,2,5,5,0,0,1,1,1,0,0,0,0,-99,1,1,1,1,1,1,0,1,0,0,1,mehr Toleranz für Ratten und andere Wildtiere,1,3,2,1,0,-99,"Entwicklung weniger nach den Bedürfnissen der Touristen ausrichten.  Auch das Zentrum und Sonnenseite des Seeufers soll Lebensraum für Stadtbewohnende sein.  Freiraum erhalten, nicht alles durchorganisieren, Nutzungskonzepte offen halten.  Längere Öffnungszeiten der Zentralbibliothek.",1
121,201,6466756,-77,863,1,1,2,1,6,5,4,4,2,3,5,"Gibt viele Orte an welchen man gerne die Freizeit verbringt, breites Freizeitangebot, Quartierleben, gute Versorgung, breites Bildungsangebot",-77,-77,-77,2,1,2,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,1,1,1,2,2,0,0,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,0,0,1,0,1,1,2,1,1,2,2,1,1,1,1,2,1,2,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,-99,1,2,2,2,3,3,1,0,0,0,1,0,0,1,0,-99,1,2,2,3,3,0,1,0,0,1,1,-99,2,3,4,3,0,-99,"Angebot an kostenloser/-günstiger Nutzfläche für Vereine, Sauberkeit,",1
122,202,6466756,-77,558,1,2,5,2,4,7,7,4,1,2,5,-99,-77,-77,-77,5,1,2,5,3,1,3,3,1,5,1,1,2,4,1,5,2,1,1,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Bushaltestelle direkt vor dem Haus belastet uns sehr,1,1,0,0,0,0,0,0,0,0,1,1,4,0,1,2,2,1,1,1,1,1,2,2,2,5,5,5,5,5,2,0,0,0,1,0,0,0,0,0,1,-99,1,3,2,2,5,5,0,1,0,1,1,0,0,0,0,-99,3,2,2,4,2,0,0,0,0,1,0,-99,2,2,2,2,0,-99,-99,1
123,203,6466756,-77,1819,1,1,7,2,3,7,7,3,2,1,6,"angenehmes Wohnumfeld; gesellschaftliche, kulturelle und sportliche Angebote; überschaubare Stadt (Gesellschaft, Verkehr, Freizeitangebote); vielfältige Topographie bzw. Landschaften; gute Durchmischung von bebautem und natürlich gehaltenem Raum wie See, Wälder, Grüngürtel und Plätzen",1,1,1,2,1,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,1,1,1,1,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,1,0,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,5,2,2,2,0,1,0,0,1,0,0,0,0,0,-99,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,-99,2,3,1,3,3,0,0,0,0,0,0,"Alle Möglichkeiten zum Ankreuzen sind bereits gut abgedeckt, mehr braucht's nicht, aber bei Veränderungen Verhältnisse beibehalten!",3,3,2,1,0,-99,"Mehr Freiheiten für eigene Aktivitäten im Bereich der Wirtschaft  weniger Vorschriften und mehr Augenmass im Bereich Stadterneuerung (strenge Vorschriften und rigide Umsetzungen verhindern das Besondere, das Einzigartige, das Aussergewöhnliche)",1
124,205,6466756,-77,831,1,2,6,2,5,7,3,4,2,2,4,Lebensqualität ist sehr wichtig.,-77,-77,-77,3,1,2,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,2,1,2,2,2,2,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,0,0,1,0,1,1,0,2,3,2,1,1,1,3,1,1,1,1,1,2,2,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,1,"Es kann nicht sein, dass immer mehr Autoparkplätze verschwinden. Ich hätte gerne wieder mehr Autoparkplätze.",1,4,1,1,4,3,0,1,0,0,1,1,0,0,0,-99,4,3,4,4,4,0,0,0,0,0,0,-99,4,1,4,4,0,-99,Mehr Autoparkplätze. Es wird nur auf Fahrräder geachtet.,1
125,206,6466756,-77,2004,1,2,5,2,3,4,7,4,1,2,5,"Genügend Grünzonen,  Naherholungsgebiete  Gute ÖV Verbindungen  Landschaftlich schön  Gute Angebote für Familien und Kinder (Schule,  Betreuung,  Freizeit)",-77,-77,-77,2,3,4,3,2,1,1,2,1,3,2,2,1,1,2,1,3,1,1,2,1,2,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,3,0,0,0,0,1,0,0,1,1,1,3,1,2,2,2,2,2,1,2,1,2,3,2,2,3,5,5,5,2,0,1,0,0,0,1,0,0,0,0,-99,2,5,2,2,5,5,0,0,0,0,0,0,1,1,0,-99,1,0,2,3,3,0,1,0,0,0,0,-99,2,2,3,3,0,-99,Weniger Sparen bei den Schulen  Grünflächen beibehalten und nicht verbauen  Touristenströme begrenzen,1
126,207,6466756,-77,1521,1,1,7,2,5,7,8,3,2,4,3,"Freiheit, gute medizinische Betreuung, gute Rentenabsicherung, soziales Gleichgewicht",-77,-77,-77,2,3,3,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,2,1,1,2,2,2,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,0,1,2,3,5,2,2,3,1,3,3,3,2,0,2,2,5,5,5,5,5,3,0,0,0,0,0,1,1,0,0,0,Unterstützung von Turnvereinen etc.  /  Aufhebung der Parkverbote  für Sportvereine am Abend auf dem Schulhausplatz,2,4,2,2,5,5,1,0,0,1,0,0,0,0,0,-99,1,2,1,1,3,0,0,0,0,0,1,-99,2,1,0,0,0,-99,"Gleiche Unterstützung aller Vereine. ( Keine Bevorteilung von einigen Musikgesellschaften - Probelokal gratis, bessere Parkierungsmöglichkeiten  vor den Probelokalen )",1
127,208,6468128,-77,33,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
128,209,6466756,-77,1147,1,2,2,1,1,3,4,2,1,3,6,"Gute funktionierende Infrastruktur, Freizeitangebote, Natur wie z.B. der See oder Wald, Sicherheit, Bildung, funktionierendes Gesundheitswesen",-77,-77,-77,5,2,2,5,2,2,2,3,2,5,3,2,2,2,1,5,3,1,2,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,1,0,0,0,0,1,1,0,1,4,4,1,1,2,1,1,2,1,2,2,1,1,3,3,5,5,5,2,0,0,0,1,0,0,0,0,0,1,-99,2,2,2,2,2,2,1,0,0,0,1,1,0,0,0,Instagram,1,2,3,3,2,1,1,1,0,0,0,-99,3,3,3,3,0,-99,bei dem konkreten handeln gegen die Klimaerwärmung (natürlich nicht nur in Luzern sondern Schweiz weit),2
129,210,6466756,-77,662,1,2,3,2,5,5,4,3,2,5,5,Kulturelle Vielfältigkeit,-77,-77,-77,5,3,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,1,1,1,1,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,1,1,1,0,0,0,0,0,0,3,2,5,2,2,2,1,2,1,1,2,1,2,3,4,4,5,5,5,3,0,1,1,1,0,0,0,0,0,0,-99,1,2,2,2,5,5,1,1,0,0,1,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,1,0,-99,2,4,3,2,0,-99,-99,1
130,211,6468128,-77,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
131,212,6466756,-77,1028,1,1,4,2,1,7,7,3,2,2,5,"Politische Stabilität, kulturelle Vielfalt, schöne Aussenräume, engagierte Bevölkerung, Linksdrall in der Politik",-77,-77,-77,2,2,3,2,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,1,1,1,2,2,2,0,0,0,0,1,1,-77,-77,-77,-77,-77,-77,-77,-66,1,1,0,1,0,0,0,0,1,1,0,2,1,1,2,5,2,2,2,1,1,1,1,4,1,3,4,2,2,2,2,1,0,0,0,1,0,0,0,0,0,"Mehr Mut, weniger Defensive",1,2,1,1,2,2,0,1,0,1,1,0,0,0,0,-99,2,2,2,3,2,1,0,1,0,1,0,Weniger Parkplätze,2,3,2,2,0,-99,"Aktivere Bodenpolitik, mehr Liegenschaftskäufe durch die öffentliche Hand, mehr Mieterschutz, weniger Airbnb",1
132,213,6466756,-77,1746,1,1,3,2,1,1,7,3,2,1,6,"Viele Bars, schön zum spazieren, viele schöne Orte zum rausgehen (Ufschötti), tolle Sportmöglichkeiten, gute Öv anbindung",2,-77,-77,3,1,1,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,1,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,0,0,1,1,0,1,3,1,1,5,2,1,1,1,5,2,3,1,1,2,3,5,5,5,1,1,0,0,0,0,1,0,0,1,0,-99,2,5,2,2,5,5,0,0,0,1,0,1,1,0,0,-99,3,3,3,2,1,1,0,1,1,0,0,-99,3,2,1,2,0,-99,-99,1
133,214,6466756,-77,1713,1,1,7,1,1,7,7,1,2,2,5,"Umfassender Service public auf nachhaltiger Basis  Soziales Umfeld und Angebot von Nachbarschaftshilfe bis zu qualitativen Angeboten für alle Gruppen der Gesellschaft / Willkommenskultur  Vielfältiges Arbeits- und Einkaufsangebot  Grünzonen, Natur- und Freiraum, hohe Beachtung für die Biodiversität  Priorität dem OV, MIV eingeschränkt  Diversifiziertes Bildungs-, Kultur- und Freizeitangebot",-77,-77,-77,3,2,3,4,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,1,1,1,1,2,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,0,1,1,0,0,0,0,1,0,2,1,1,1,5,2,2,1,1,1,2,1,3,2,3,4,2,3,2,2,1,0,0,0,0,0,0,0,1,0,-99,1,1,1,1,2,2,0,0,1,1,1,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,1,-99,2,3,3,3,0,-99,Autofreie Innenstadt -> ENDLICH autofreie Bahnhofstrasse -> öffentliche Räume zwischen Bahnhof und Hirschengraben (u.a. mit Jesuiten-Innenhof),1
134,215,6466756,-77,402,1,1,3,1,1,7,7,5,2,3,6,Gute erreichbarkeit und vielfältigkeit von Angeboten. Schöne Umgebung und Natur,-77,-77,-77,2,2,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,1,2,1,1,0,0,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,0,0,0,0,0,0,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,2,3,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,-99,1,2,1,2,2,5,0,0,1,1,1,0,0,0,0,-99,2,2,3,3,2,1,1,1,0,0,0,-99,3,4,2,3,0,-99,-99,1
135,216,6466756,-77,639,1,2,5,2,3,6,4,4,1,2,4,"Langsamverkehr, Einkaufsmöglichkeiten in individuellen Geschäften, Nähe zu Grünraum, Berger, See, zentrale Lage, Ausgehmöglichkeiten",-77,-77,-77,5,2,2,5,1,1,1,3,2,5,5,2,1,1,1,5,2,1,1,1,1,1,1,1,0,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,1,0,0,0,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,4,2,5,5,5,2,1,1,1,0,0,0,0,0,0,0,-99,0,5,1,2,5,5,1,0,1,0,1,0,0,0,0,-99,1,1,1,2,2,1,0,0,0,0,0,-99,3,3,3,3,0,-99,"Vereinbarkeit Familie und Beruf, Tagesschule, Überalterung der Bevölkerung, Zahlbarer Wohnraum, genug Spielplätze, breites Kulturangebot, Tourismus darf nicht Überhand nehmen",1
136,217,6466756,-77,896,1,1,3,1,3,6,7,5,2,3,6,"Man ist überall schnell in der Natur. Man hat unterhaltung in der nähe (Kino, bar, Einkaufen...). Man kann alles mit dem Velo erreichen. Eine gute Öv verbindung in der Stadt, wie auch zur ganzen Schweiz für ausflüge. Nicht zu grosse Stadt.",-77,-77,-77,5,2,4,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,1,1,1,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,0,0,0,0,1,0,1,0,0,1,4,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,1,-99,2,2,2,2,5,5,0,1,1,0,1,0,0,0,0,-99,1,2,3,3,2,1,1,0,1,0,0,-99,5,5,5,5,5,-99,Freundlicher Veloverkehr,1
137,218,6466756,-77,767,1,2,5,2,4,2,7,4,1,5,5,"Nähe zur Natur, frische Luftqualität, gutes Trinkwasser, ruhige Wohnlage, Kultur und Musik, Orte (Restaurants, Shops, Clubs) mit lokalem Charme",-77,-77,-77,2,2,2,5,1,2,1,2,2,1,1,1,1,1,2,5,1,1,1,1,1,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,1,0,0,0,1,1,3,1,1,1,1,1,2,3,2,3,1,2,3,2,3,2,2,2,2,0,1,0,1,0,0,1,0,0,0,-99,2,5,2,2,5,5,1,0,0,1,1,0,0,0,0,-99,1,1,3,2,3,1,0,0,0,1,1,-99,5,3,2,1,0,-99,"Bitte teilen Sie mir mit, wie ich mich meine Ideen der Stadt Luzern mitteilen kann.",1
138,219,6466756,-77,-1,1,2,4,2,2,3,7,4,1,1,5,luft/wasser/Natur  Kultur,1,1,3,3,3,4,5,2,2,3,4,5,3,5,2,1,4,1,5,2,1,1,2,3,2,0,0,0,0,1,1,1,0,0,1,0,0,0,-99,3,2,1,1,0,0,1,0,0,0,0,1,4,1,1,1,3,1,2,1,1,2,1,1,2,3,4,5,5,5,2,0,0,0,0,0,0,0,0,0,1,-99,2,5,2,2,2,2,1,0,1,1,0,0,0,0,0,-99,1,1,1,1,1,1,0,0,0,1,0,-99,2,3,2,1,0,-99,"Würzenbachquartier : keine Post mehr, sehr wenige attraktive Läden, kein Beiz... ziemlich eingeschlafen...  In der Altstadt : praktisch nur noch grosse Ketten oder Uhrgeschäfte. ( Beispiel Musik Hug)  Allgemein : viel zu wenige unabhängige Lebensmittelläden mit lokalen Produkten (Metzgerei, Käserei, Obst und Gemüse usw..)",1
139,220,6466756,-77,618,1,2,4,2,1,3,7,4,2,2,6,"Naherhohlungsgebeite in der Nähe.  Unterhaltungsangebote, Restaurants, Bars, etc. in der Nähe.  Sicherheit.",-77,-77,-77,2,2,3,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,1,1,2,1,1,1,0,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,1,0,0,1,0,3,4,1,2,2,3,1,1,1,1,2,1,3,2,3,3,2,2,2,5,1,0,0,0,0,1,0,0,1,0,-99,2,5,2,2,2,5,0,0,0,1,1,1,0,0,0,-99,1,1,2,2,2,1,1,1,0,0,0,-99,3,3,2,2,0,-99,Sicherheit für Velofahrer,1
140,221,6468128,-77,33,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
141,222,6466756,-77,850,1,1,6,2,4,7,3,4,2,1,6,"nicht zu groß, gute Erreichbarkeit, ruhig, überschaubar, Zentral, gut vernetzt mit öv",1,1,2,2,2,3,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,2,1,1,1,1,1,0,0,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,1,0,2,2,1,1,2,3,1,1,1,1,2,1,2,2,3,4,2,2,2,3,0,0,1,0,0,0,0,1,0,0,unkomplizierte Entscheidungen und zeitnah,1,2,1,1,3,3,0,0,1,1,0,0,1,0,0,-99,2,3,2,2,2,0,0,1,0,1,0,-99,3,4,3,3,0,-99,-99,1
142,226,6466756,-77,995,1,1,7,2,3,7,3,3,2,4,5,"Freunde, Ruhe, Wasser, Wald, Berge, Freiheit, Natur erleben, Enkel und Familie, Keine Geldsorgen",-77,-77,-77,1,1,2,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,1,1,1,2,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,2,0,0,0,0,0,1,1,1,0,2,1,2,1,1,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,0,1,0,0,0,0,0,1,1,0,Tiefere Gebührenansätze,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,-99,2,3,3,3,3,1,1,0,0,0,1,-99,3,2,2,1,0,Altersheime bitte nur E-Zimmer,"keine Parkplätze für Autos mehr aufheben, MIV Einschränkungen nicht übertreiben, In der Politik mehr miteinander als übereinander diskutieren,  keine Verhinderungspolitik machen, Radwege besser sichern, öffentliche Plätze besser überwachen, keine Hundewiesen an exponierten schönen Aussichtslagen.",1
143,227,6466756,-77,1530,1,2,4,2,3,3,7,4,1,2,4,"Grüne , Ruhen,",-77,-77,-77,1,4,5,5,2,3,2,4,4,4,2,4,3,3,1,5,3,1,1,3,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-99,3,3,1,0,1,0,0,0,0,0,1,1,1,2,1,3,4,1,2,1,1,4,1,2,3,4,4,2,5,5,1,1,0,0,0,0,1,0,0,1,0,-99,1,5,1,2,2,2,1,0,1,0,0,1,0,0,0,-99,1,1,1,1,1,1,0,0,1,1,0,-99,1,1,1,1,0,-99,Kinderbetreuung Kindern 0-6,2
144,229,6466756,-77,3651,1,1,6,2,2,7,8,3,2,4,6,"Genügend Möglichkeiten zu haben, bei guter Absicherung den Tag zu gestalten in der Natur, in der Stadt, bei kulturellen, sportlichen Ereignissen - aktiv oder passiv.",-77,-77,-77,2,2,3,5,5,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,1,1,1,1,1,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,1,0,0,1,0,0,0,2,2,5,1,2,2,2,1,1,1,1,5,2,2,2,2,5,5,5,2,1,1,1,0,0,0,0,0,0,0,Abwicklung Baugesuche,2,5,2,2,5,5,1,0,0,1,1,0,0,0,0,-99,1,2,2,2,2,0,1,0,0,0,1,-99,2,3,1,2,0,-99,-99,1
145,230,6466756,-77,704,1,1,6,2,1,6,7,3,2,1,5,"Sicherheit, gutes Kultur-Angebot",2,-77,-77,2,4,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,3,1,2,1,1,1,0,0,0,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,1,0,0,0,0,1,0,2,1,1,5,2,5,2,5,5,5,5,5,2,3,5,5,5,5,5,2,1,0,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,1,1,1,0,0,0,0,-99,2,2,2,3,2,1,0,0,0,0,0,-99,1,2,3,4,0,-99,-99,1
